SEXO;FECHA_NACIMIENTO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;DISCAPACIDAD;PERIODO_MATRICULA;FACULTAD;ESCUELA_PROFESIONAL;CICLO;NOTA_PROMEDIO;PERIODO_INGRESO;PERIODO_PRIMERA_MATRICULA;FECHA_MATRICULA;CREDITOS_MATRICULADOS
FEMENINO;19710904;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;3;15;2008-1;2008-1;20230926;3
FEMENINO;19990820;50111;AYACUCHO;HUAMANGA;ACOCRO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;4;10.2;2021-1;2022-1;20230926;20
FEMENINO;19951220;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;5;9.73;2015-1;2015-1;20230926;20
FEMENINO;20000212;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;3;13.4;2018-1;2018-1;20230926;22
FEMENINO;20050709;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;1;0;2023-1;2023-1;20230926;21
FEMENINO;20000306;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;5;12.4;2020-2;2022-1;20230926;22
FEMENINO;20020627;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;1;0;2023-1;2023-1;20230926;20
FEMENINO;19901024;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;8;8;2012-1;2012-1;20230926;13
FEMENINO;20030408;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;2;14.23;2022-1;2022-1;20230926;20
FEMENINO;19960223;50302;AYACUCHO;HUANTA;AYAHUANCO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;7;9.28;2019-1;2019-1;20230926;9
FEMENINO;20040928;70910;CUSCO;LA CONVENCION;PICHARI;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;2;13.05;2022-1;2022-1;20230926;25
FEMENINO;20010914;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;2;12.86;2022-1;2022-1;20230926;21
FEMENINO;19990108;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;10;9.86;2018-1;2018-1;20230926;11
FEMENINO;20020214;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;4;12.95;2020-2;2022-1;20230926;22
MASCULINO;19960505;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;6;9.64;2015-1;2022-1;20230926;9
FEMENINO;20000707;50701;AYACUCHO;VICTOR FAJARDO;HUANCAPI;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;4;12.5;2020-2;2022-1;20230926;22
MASCULINO;19951226;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;2;12.03;2022-1;2022-1;20230926;20
FEMENINO;19920714;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;10;0;2012-1;2012-1;20230926;10
MASCULINO;19910708;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;5;14.14;2021-1;2022-1;20230926;22
FEMENINO;20020823;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;4;12.13;2021-1;2022-1;20230926;22
FEMENINO;20030702;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;2;15.75;2022-1;2022-1;20230926;23
FEMENINO;20031125;50204;AYACUCHO;CANGALLO;CHUSCHI;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;15.24;2022-1;2022-1;20230926;21
MASCULINO;20000911;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;10;15.28;2019-1;2019-1;20230926;23
MASCULINO;20020708;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;4;11.44;2020-2;2022-1;20230926;21
FEMENINO;19970522;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;12;10.79;2016-1;2016-1;20230926;3
FEMENINO;19970118;50903;AYACUCHO;VILCAS HUAMAN;ACCOMARCA;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;5;11.34;2021-1;2022-1;20230926;21
FEMENINO;20020320;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;15.52;2022-1;2022-1;20230926;21
FEMENINO;19930110;50901;AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;10;17.17;2011-1;2011-1;20230926;9
FEMENINO;20050327;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;14.29;2022-1;2022-1;20230926;24
FEMENINO;19960712;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;8;10;2015-1;2022-1;20230926;6
MASCULINO;20011030;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;7;14.45;2019-1;2019-1;20230926;23
FEMENINO;19971220;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;10;15.14;2016-1;2016-1;20230926;12
FEMENINO;20040602;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;2;13.55;2022-1;2022-1;20230926;20
FEMENINO;19980726;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;3;3;2018-1;2018-1;20230926;18
MASCULINO;19951201;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;13;17;2015-1;2015-1;20230926;20
FEMENINO;20011106;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;14.24;2022-1;2022-1;20230926;26
FEMENINO;20031220;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;1;0;2023-1;2023-1;20230926;20
MASCULINO;20020407;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;4;13.92;2022-1;2022-1;20230926;24
FEMENINO;19890620;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;5;12;2017-1;2017-1;20230926;8
MASCULINO;20040807;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;1;0;2023-1;2023-1;20230926;21
MASCULINO;20021025;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;1;0;2023-1;2023-1;20230926;20
FEMENINO;20010116;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;6;12.04;2000-1;2022-1;20230926;22
MASCULINO;19940605;50403;AYACUCHO;LA MAR;AYNA;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;6;5.55;2016-1;2016-1;20230926;17
FEMENINO;19921103;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;7;12.58;2016-1;2016-1;20230926;20
FEMENINO;20020728;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;4;14.73;2020-2;2022-1;20230926;22
FEMENINO;20050430;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;1;0;2023-1;2023-1;20230926;22
MASCULINO;20000110;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;4;11.47;2021-1;2022-1;20230926;22
MASCULINO;19921110;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;1;0;2023-1;2023-1;20230926;11
FEMENINO;19990226;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;14.05;2022-1;2022-1;20230926;21
FEMENINO;20010706;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;6;13.25;2000-1;2022-1;20230926;19
FEMENINO;20020211;50109;AYACUCHO;HUAMANGA;VINCHOS;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;4;12.73;2021-1;2022-1;20230926;22
FEMENINO;20010513;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;4;12.5;2021-1;2022-1;20230926;22
FEMENINO;20020827;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;3;11.18;2020-2;2022-1;20230926;15
FEMENINO;20031216;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;2;14;2022-1;2022-1;20230926;22
FEMENINO;20050504;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;1;0;2023-1;2023-1;20230926;20
MASCULINO;20001224;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;4;12.22;2020-2;2022-1;20230926;22
FEMENINO;20020320;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;3;9.92;2021-1;2022-1;20230926;20
FEMENINO;20050914;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;2;15.2;2022-1;2022-1;20230926;26
MASCULINO;20000522;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;2;14.43;2022-1;2022-1;20230926;24
FEMENINO;20030829;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;ENFERMERÍA;4;16.09;2020-2;2022-1;20230926;22
FEMENINO;19980804;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;10;13.9;2018-1;2018-1;20230926;8
FEMENINO;20000517;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS DE LA SALUD;OBSTETRICIA;4;14.5;2021-1;2022-1;20230926;22
FEMENINO;20040121;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;1;0;2023-1;2023-1;20230926;21
FEMENINO;20030302;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS DE LA SALUD;FARMACIA Y BIOQUÍMICA;2;14.05;2022-1;2022-1;20230926;22
FEMENINO;20001014;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS DE LA SALUD;MEDICINA HUMANA;9;12.5;2019-1;2019-1;20230926;24
MASCULINO;19970616;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;7;11.39;2016-1;2016-1;20230926;23
MASCULINO;19930616;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;2;15.47;2010-1;2010-1;20230926;20
MASCULINO;20040514;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;2;14.52;2022-1;2022-1;20230926;21
MASCULINO;19970323;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;10;9;2017-1;2017-1;20230926;11
MASCULINO;20020124;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;4;11.14;2021-1;2021-2;20230926;15
MASCULINO;19981028;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;10;10.67;2018-1;2018-1;20230926;10
MASCULINO;19881215;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;4;3.25;2012-1;2012-1;20230926;14
MASCULINO;20050818;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;1;0;2023-1;2023-1;20230926;22
FEMENINO;20030225;50201;AYACUCHO;CANGALLO;CANGALLO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;4;12.45;2020-2;2021-2;20230926;22
MASCULINO;20000503;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;2;16.12;2022-1;2022-1;20230926;14
FEMENINO;20021116;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;SI;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;5;11.74;2021-1;2022-1;20230926;22
FEMENINO;19990730;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;7;11.24;2017-1;2017-1;20230926;22
FEMENINO;19831113;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;10;9.7;2009-1;2009-1;20230926;7
FEMENINO;20060612;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;1;0;2023-1;2023-1;20230926;22
FEMENINO;19950207;50301;AYACUCHO;HUANTA;HUANTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;10;6.5;2015-1;2015-1;20230926;8
FEMENINO;20020525;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;9;12.59;2019-1;2019-1;20230926;23
FEMENINO;20001105;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;4;10.68;2021-1;2022-1;20230926;11
MASCULINO;20040807;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;3;12.08;2021-1;2022-1;20230926;18
MASCULINO;20021224;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;4;11.54;2020-2;2021-2;20230926;19
MASCULINO;19951029;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;1;1;2015-1;2015-1;20230926;11
MASCULINO;20060208;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;1;0;2023-1;2023-1;20230926;22
MASCULINO;19980913;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;9;12.85;2018-1;2018-1;20230926;11
MASCULINO;19950711;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;10;12.15;2016-1;2016-1;20230926;7
MASCULINO;19970408;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;10;14;2017-1;2017-1;20230926;8
MASCULINO;20030327;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;8;10.14;2019-1;2019-1;20230926;19
FEMENINO;19990210;50902;AYACUCHO;VILCAS HUAMAN;VISCHONGO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;10;10.24;2016-1;2016-1;20230926;7
FEMENINO;20031118;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;2;12.75;2022-1;2022-1;20230926;22
MASCULINO;19990324;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;2;10.37;2022-1;2022-1;20230926;18
MASCULINO;19981019;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;7;11.5;2018-1;2018-1;20230926;26
FEMENINO;20020505;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;8;13;2019-1;2019-1;20230926;26
FEMENINO;19990110;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;8;11.13;2019-1;2019-1;20230926;20
FEMENINO;19940908;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;9;8.41;2016-1;2016-1;20230926;11
FEMENINO;20010323;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;4;10.64;2021-1;2022-1;20230926;14
FEMENINO;20050223;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;1;0;2023-1;2023-1;20230926;22
MASCULINO;19980905;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;7;12.27;2019-1;2019-1;20230926;22
FEMENINO;20050102;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;2;13.53;2022-1;2022-1;20230926;17
FEMENINO;19781022;50103;AYACUCHO;HUAMANGA;CARMEN ALTO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;4;13;2004-1;2004-1;20230926;8
FEMENINO;19970429;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;5;5;2013-1;2013-1;20230926;3
MASCULINO;19990303;70909;CUSCO;LA CONVENCION;KIMBIRI;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;1;9.25;2018-1;2018-1;20230926;22
FEMENINO;20000705;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;2;13.25;2022-1;2022-1;20230926;23
MASCULINO;20040329;50101;AYACUCHO;HUAMANGA;AYACUCHO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;3;14.21;2022-1;2022-1;20230926;25
FEMENINO;20040408;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;2;12.4;2022-1;2022-1;20230926;11
MASCULINO;19990504;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ADMINISTRACIÓN DE EMPRESAS;9;10.83;2018-1;2018-1;20230926;16
FEMENINO;19970914;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;8;11.55;2018-1;2018-1;20230926;17
MASCULINO;19981129;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;SI;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;CONTABILIDAD Y AUDITORÍA;4;12.57;2018-1;2018-1;20230926;12
MASCULINO;19901029;50107;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;9;11.27;2015-1;2015-1;20230926;18
MASCULINO;20000826;30310;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;NO;2023-1;CIENCIAS ECONÓMICAS, ADMINISTRATIVAS Y CONTABLES;ECONOMÍA;9;11.5;2017-1;2017-1;20230926;19
